,index,tweet,label,tweet_remove_url,tweet_remove_username,tweet_remove_url_username,tweet_remove_url_username_splite_hasghtag,tweet_remove_url_username_splite_hasghtag_lower_case,tweet_complete_cleaning
47,11017,Every1 needs 2 c @Rick_Reyna & @rallysforchrist's movie #TheRallyLA. It's life transforming. #drugs #forgive #SWBC2015 #Salvation #SemST,2,Every1 needs 2 c @Rick_Reyna & @rallysforchrist's movie #TheRallyLA. It's life transforming. #drugs #forgive #SWBC2015 #Salvation #SemST,Every1 needs 2 c   &   movie #TheRallyLA. It's life transforming. #drugs #forgive #SWBC2015 #Salvation #SemST,Every1 needs 2 c   &   movie #TheRallyLA. It's life transforming. #drugs #forgive #SWBC2015 #Salvation #SemST,Every1 needs 2 c   &   movie The Rally LA It's life transforming. drugs forgive SWBC 2015 Salvation Sem ST,every1 needs 2 c   &   movie the rally la it's life transforming. drugs forgive swbc 2015 salvation sem st,every1 needs 2 c movie rally la life transforming drugs forgive swbc 2015 salvation sem st
48,11018,@VeronicaCoffin @Fingersflying the irony of Margaret Sanger wanting to rid the world of blacks. #SemST,2,@VeronicaCoffin @Fingersflying the irony of Margaret Sanger wanting to rid the world of blacks. #SemST,    the irony of Margaret Sanger wanting to rid the world of blacks. #SemST,    the irony of Margaret Sanger wanting to rid the world of blacks. #SemST,    the irony of Margaret Sanger wanting to rid the world of blacks. Sem ST,    the irony of margaret sanger wanting to rid the world of blacks. sem st,irony margaret sanger wanting rid world blacks sem st
49,11019,"#rally4life Motherhood is for some much-wanted,for others it is not.It should be by choice, not by force. Respect women's choices #SemST",2,"#rally4life Motherhood is for some much-wanted,for others it is not.It should be by choice, not by force. Respect women's choices #SemST","#rally4life Motherhood is for some much-wanted,for others it is not.It should be by choice, not by force. Respect women's choices #SemST","#rally4life Motherhood is for some much-wanted,for others it is not.It should be by choice, not by force. Respect women's choices #SemST","rally 4 life Motherhood is for some much-wanted,for others it is not.It should be by choice, not by force. Respect women's choices Sem ST","rally 4 life motherhood is for some much-wanted,for others it is not.it should be by choice, not by force. respect women's choices sem st",rally 4 life motherhood much wanted others choice force respect women choices sem st
50,11020,I hope you all either enjoy the rugby or enjoy not enjoying the rugby #SemST,2,I hope you all either enjoy the rugby or enjoy not enjoying the rugby #SemST,I hope you all either enjoy the rugby or enjoy not enjoying the rugby #SemST,I hope you all either enjoy the rugby or enjoy not enjoying the rugby #SemST,I hope you all either enjoy the rugby or enjoy not enjoying the rugby Sem ST,i hope you all either enjoy the rugby or enjoy not enjoying the rugby sem st,hope either enjoy rugby enjoy enjoying rugby sem st
51,11021,En route to Parnell Square for the rally for life!!  #everylifematters #SemST,2,En route to Parnell Square for the rally for life!!  #everylifematters #SemST,En route to Parnell Square for the rally for life!!  #everylifematters #SemST,En route to Parnell Square for the rally for life!!  #everylifematters #SemST,En route to Parnell Square for the rally for life!!  everylifematters Sem ST,en route to parnell square for the rally for life!!  everylifematters sem st,en route parnell square rally life everylifematters sem st
52,11022,@Independent_ie No one has 5he right to tell any person what they should do with their body #SemST,2,@Independent_ie No one has 5he right to tell any person what they should do with their body #SemST,  No one has 5he right to tell any person what they should do with their body #SemST,  No one has 5he right to tell any person what they should do with their body #SemST,  No one has 5he right to tell any person what they should do with their body Sem ST,  no one has 5he right to tell any person what they should do with their body sem st,one 5he right tell person body sem st
53,11023,@ProWomanChoice @BuhayIpaglaban people like you are exactly what is wrong with our society. #ProCONTRACEPTION #unapologetic  #SemST,2,@ProWomanChoice @BuhayIpaglaban people like you are exactly what is wrong with our society. #ProCONTRACEPTION #unapologetic  #SemST,    people like you are exactly what is wrong with our society. #ProCONTRACEPTION #unapologetic  #SemST,    people like you are exactly what is wrong with our society. #ProCONTRACEPTION #unapologetic  #SemST,    people like you are exactly what is wrong with our society. Pro CONTRACEPTION unapologetic  Sem ST,    people like you are exactly what is wrong with our society. pro contraception unapologetic  sem st,people like exactly wrong society pro contraception unapologetic sem st
54,11024,A bundle of cells feels more pain than a fully grown women? no. #SemST,2,A bundle of cells feels more pain than a fully grown women? no. #SemST,A bundle of cells feels more pain than a fully grown women? no. #SemST,A bundle of cells feels more pain than a fully grown women? no. #SemST,A bundle of cells feels more pain than a fully grown women? no. Sem ST,a bundle of cells feels more pain than a fully grown women? no. sem st,bundle cells feels pain fully grown women sem st
55,11025,pro-choicers are basically tryna fight oppression with more  oppression . #feminist #SemST,2,pro-choicers are basically tryna fight oppression with more  oppression . #feminist #SemST,pro-choicers are basically tryna fight oppression with more  oppression . #feminist #SemST,pro-choicers are basically tryna fight oppression with more  oppression . #feminist #SemST,pro-choicers are basically tryna fight oppression with more  oppression . feminist Sem ST,pro-choicers are basically tryna fight oppression with more  oppression . feminist sem st,pro choicers basically tryna fight oppression oppression feminist sem st
56,11026,#rally4life more like rally for people who think they have the right to authorise other people's decisions #SemST,2,#rally4life more like rally for people who think they have the right to authorise other people's decisions #SemST,#rally4life more like rally for people who think they have the right to authorise other people's decisions #SemST,#rally4life more like rally for people who think they have the right to authorise other people's decisions #SemST,rally 4 life more like rally for people who think they have the right to authorise other people's decisions Sem ST,rally 4 life more like rally for people who think they have the right to authorise other people's decisions sem st,rally 4 life like rally people think right authorise people decisions sem st
57,11027,"As a man, the only body I should have a say in is my own. #repealthe8th #rally4life #SemST",2,"As a man, the only body I should have a say in is my own. #repealthe8th #rally4life #SemST","As a man, the only body I should have a say in is my own. #repealthe8th #rally4life #SemST","As a man, the only body I should have a say in is my own. #repealthe8th #rally4life #SemST","As a man, the only body I should have a say in is my own. repealthe 8 th rally 4 life Sem ST","as a man, the only body i should have a say in is my own. repealthe 8 th rally 4 life sem st",man body say repealthe 8 th rally 4 life sem st
58,11028,Wish I could be at the #rallyforlife counter protest. Women are people. Fetuses are clumps of cells. End of story. #ireland #SemST,2,Wish I could be at the #rallyforlife counter protest. Women are people. Fetuses are clumps of cells. End of story. #ireland #SemST,Wish I could be at the #rallyforlife counter protest. Women are people. Fetuses are clumps of cells. End of story. #ireland #SemST,Wish I could be at the #rallyforlife counter protest. Women are people. Fetuses are clumps of cells. End of story. #ireland #SemST,Wish I could be at the rallyforlife counter protest. Women are people. Fetuses are clumps of cells. End of story. ireland Sem ST,wish i could be at the rallyforlife counter protest. women are people. fetuses are clumps of cells. end of story. ireland sem st,wish could rallyforlife counter protest women people fetuses clumps cells end story ireland sem st
59,11029,"#rally4life because if they don't want an abortion, then no one can have the choice  #SemST",2,"#rally4life because if they don't want an abortion, then no one can have the choice  #SemST","#rally4life because if they don't want an abortion, then no one can have the choice  #SemST","#rally4life because if they don't want an abortion, then no one can have the choice  #SemST","rally 4 life because if they don't want an abortion, then no one can have the choice  Sem ST","rally 4 life because if they don't want an abortion, then no one can have the choice  sem st",rally 4 life want abortion one choice sem st
60,11030,"@MikeDury And don't forget, now ""Private clubs"" and organizations. AKA ~> #GirlScouts & #SemST",2,"@MikeDury And don't forget, now ""Private clubs"" and organizations. AKA ~> #GirlScouts & #SemST","  And don't forget, now ""Private clubs"" and organizations. AKA ~> #GirlScouts & #SemST","  And don't forget, now ""Private clubs"" and organizations. AKA ~> #GirlScouts & #SemST","  And don't forget, now ""Private clubs"" and organizations. AKA ~> Girl Scouts & Sem ST","  and don't forget, now ""private clubs"" and organizations. aka ~> girl scouts & sem st",forget private clubs organizations aka girl scouts sem st
61,11031,"So you're at the #rally4life? Tell me more about how #antichoice laws kill 47,000 women A YEAR! Very ""#prolife"" uh? #REpealThe8th #SemST",2,"So you're at the #rally4life? Tell me more about how #antichoice laws kill 47,000 women A YEAR! Very ""#prolife"" uh? #REpealThe8th #SemST","So you're at the #rally4life? Tell me more about how #antichoice laws kill 47,000 women A YEAR! Very ""#prolife"" uh? #REpealThe8th #SemST","So you're at the #rally4life? Tell me more about how #antichoice laws kill 47,000 women A YEAR! Very ""#prolife"" uh? #REpealThe8th #SemST","So you're at the rally 4 life Tell me more about how antichoice laws kill 47,000 women A YEAR! Very ""#prolife"" uh? RE peal The 8 th Sem ST","so you're at the rally 4 life tell me more about how antichoice laws kill 47,000 women a year! very ""#prolife"" uh? re peal the 8 th sem st",rally 4 life tell antichoice laws kill 47 000 women year prolife uh peal 8 th sem st
